year,paper_id,relative_pdf_path,puc_public_pdf_url,source_pdf_url
2008,wer200814,"artigos/artigos_WER08/oliveira.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER08/oliveira.pdf","https://werpapers.dimap.ufrn.br/papers/WER2008/oliveira.pdf"
2008,wer200815,"artigos/artigos_WER08/zaniro.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER08/zaniro.pdf","https://werpapers.dimap.ufrn.br/papers/WER2008/zaniro.pdf"
2008,wer200816,"artigos/artigos_WER08/barbosa.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER08/barbosa.pdf","https://werpapers.dimap.ufrn.br/papers/WER2008/barbosa.pdf"
2008,wer200817,"artigos/artigos_WER08/leal.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER08/leal.pdf","https://werpapers.dimap.ufrn.br/papers/WER2008/leal.pdf"
2008,wer200818,"artigos/artigos_WER08/fernandez.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER08/fernandez.pdf","https://werpapers.dimap.ufrn.br/papers/WER2008/fernandez.pdf"
2008,wer200819,"artigos/artigos_WER08/ma.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER08/ma.pdf","https://werpapers.dimap.ufrn.br/papers/WER2008/ma.pdf"
2008,wer200820,"artigos/artigos_WER08/neto.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER08/neto.pdf","https://werpapers.dimap.ufrn.br/papers/WER2008/neto.pdf"
2009,wer200900_1,"artigos/artigos_WER09/introduction.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER09/introduction.pdf","https://werpapers.dimap.ufrn.br/papers/WER2009/introduction.pdf"
2009,wer200900_2,"artigos/artigos_WER09/keynote.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER09/keynote.pdf","https://werpapers.dimap.ufrn.br/papers/WER2009/keynote.pdf"
2009,wer200901,"artigos/artigos_WER09/werneck.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER09/werneck.pdf","https://werpapers.dimap.ufrn.br/papers/WER2009/werneck.pdf"
2009,wer200902,"artigos/artigos_WER09/cysneiros.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER09/cysneiros.pdf","https://werpapers.dimap.ufrn.br/papers/WER2009/cysneiros.pdf"
2009,wer200903,"artigos/artigos_WER09/cares.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER09/cares.pdf","https://werpapers.dimap.ufrn.br/papers/WER2009/cares.pdf"
2009,wer200904,"artigos/artigos_WER09/lucena.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER09/lucena.pdf","https://werpapers.dimap.ufrn.br/papers/WER2009/lucena.pdf"
2009,wer200905,"artigos/artigos_WER09/carvallo.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER09/carvallo.pdf","https://werpapers.dimap.ufrn.br/papers/WER2009/carvallo.pdf"
2009,wer200906,"artigos/artigos_WER09/couto.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER09/couto.pdf","https://werpapers.dimap.ufrn.br/papers/WER2009/couto.pdf"
2009,wer200907,"artigos/artigos_WER09/hadad.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER09/hadad.pdf","https://werpapers.dimap.ufrn.br/papers/WER2009/hadad.pdf"
2009,wer200908,"artigos/artigos_WER09/ridao.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER09/ridao.pdf","https://werpapers.dimap.ufrn.br/papers/WER2009/ridao.pdf"
2009,wer200909,"artigos/artigos_WER09/retamal.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER09/retamal.pdf","https://werpapers.dimap.ufrn.br/papers/WER2009/retamal.pdf"
2009,wer200910,"artigos/artigos_WER09/fernandez.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER09/fernandez.pdf","https://werpapers.dimap.ufrn.br/papers/WER2009/fernandez.pdf"
2009,wer200911,"artigos/artigos_WER09/grings.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER09/grings.pdf","https://werpapers.dimap.ufrn.br/papers/WER2009/grings.pdf"
2009,wer200912,"artigos/artigos_WER09/rossel.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER09/rossel.pdf","https://werpapers.dimap.ufrn.br/papers/WER2009/rossel.pdf"
2009,wer200913,"artigos/artigos_WER09/leal.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER09/leal.pdf","https://werpapers.dimap.ufrn.br/papers/WER2009/leal.pdf"
2009,wer200914,"artigos/artigos_WER09/ebling.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER09/ebling.pdf","https://werpapers.dimap.ufrn.br/papers/WER2009/ebling.pdf"
2010,wer201000_1,"artigos/artigos_WER10/preface.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER10/preface.pdf","https://werpapers.dimap.ufrn.br/papers/WER2010/preface.pdf"
2010,wer201000_2,"artigos/artigos_WER10/organization.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER10/organization.pdf","https://werpapers.dimap.ufrn.br/papers/WER2010/organization.pdf"
2010,wer201000_3,"artigos/artigos_WER10/tableofcontents.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER10/tableofcontents.pdf","https://werpapers.dimap.ufrn.br/papers/WER2010/tableofcontents.pdf"
2010,wer201000_4,"artigos/artigos_WER10/keynote.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER10/keynote.pdf","https://werpapers.dimap.ufrn.br/papers/WER2010/keynote.pdf"
2010,wer201000_5,"artigos/artigos_WER10/tutorialDieste.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER10/tutorialDieste.pdf","https://werpapers.dimap.ufrn.br/papers/WER2010/tutorialDieste.pdf"
2010,wer201001,"artigos/artigos_WER10/santos.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER10/santos.pdf","https://werpapers.dimap.ufrn.br/papers/WER2010/santos.pdf"
2010,wer201002,"artigos/artigos_WER10/xavier.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER10/xavier.pdf","https://werpapers.dimap.ufrn.br/papers/WER2010/xavier.pdf"
2010,wer201003,"artigos/artigos_WER10/silva.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER10/silva.pdf","https://werpapers.dimap.ufrn.br/papers/WER2010/silva.pdf"
2010,wer201004,"artigos/artigos_WER10/ossada.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER10/ossada.pdf","https://werpapers.dimap.ufrn.br/papers/WER2010/ossada.pdf"
2010,wer201005,"artigos/artigos_WER10/ordinez.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER10/ordinez.pdf","https://werpapers.dimap.ufrn.br/papers/WER2010/ordinez.pdf"
2010,wer201006,"artigos/artigos_WER10/suescun.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER10/suescun.pdf","https://werpapers.dimap.ufrn.br/papers/WER2010/suescun.pdf"
2010,wer201007,"artigos/artigos_WER10/brito.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER10/brito.pdf","https://werpapers.dimap.ufrn.br/papers/WER2010/brito.pdf"
2010,wer201008,"artigos/artigos_WER10/dalloglio.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER10/dalloglio.pdf","https://werpapers.dimap.ufrn.br/papers/WER2010/dalloglio.pdf"
2010,wer201009,"artigos/artigos_WER10/alturki.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER10/alturki.pdf","https://werpapers.dimap.ufrn.br/papers/WER2010/alturki.pdf"
2010,wer201010,"artigos/artigos_WER10/martinez.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER10/martinez.pdf","https://werpapers.dimap.ufrn.br/papers/WER2010/martinez.pdf"
2010,wer201011,"artigos/artigos_WER10/martins.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER10/martins.pdf","https://werpapers.dimap.ufrn.br/papers/WER2010/martins.pdf"
2011,wer201100_1,"artigos/artigos_WER11/lencastre.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER11/lencastre.pdf","https://werpapers.dimap.ufrn.br/papers/WER2011/lencastre.pdf"
2011,wer201100_2,"artigos/artigos_WER11/castro.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER11/castro.pdf","https://werpapers.dimap.ufrn.br/papers/WER2011/castro.pdf"
2011,wer201101,"artigos/artigos_WER11/silva.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER11/silva.pdf","https://werpapers.dimap.ufrn.br/papers/WER2011/silva.pdf"
2011,wer201102,"artigos/artigos_WER11/nakagawa.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER11/nakagawa.pdf","https://werpapers.dimap.ufrn.br/papers/WER2011/nakagawa.pdf"
2011,wer201103,"artigos/artigos_WER11/souza.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER11/souza.pdf","https://werpapers.dimap.ufrn.br/papers/WER2011/souza.pdf"
2011,wer201104,"artigos/artigos_WER11/carrizo.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER11/carrizo.pdf","https://werpapers.dimap.ufrn.br/papers/WER2011/carrizo.pdf"
2011,wer201105,"artigos/artigos_WER11/hermsdorf.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER11/hermsdorf.pdf","https://werpapers.dimap.ufrn.br/papers/WER2011/hermsdorf.pdf"
2011,wer201106,"artigos/artigos_WER11/leal.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER11/leal.pdf","https://werpapers.dimap.ufrn.br/papers/WER2011/leal.pdf"
2011,wer201107,"artigos/artigos_WER11/monsalve.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER11/monsalve.pdf","https://werpapers.dimap.ufrn.br/papers/WER2011/monsalve.pdf"
2011,wer201108,"artigos/artigos_WER11/pimentel.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER11/pimentel.pdf","https://werpapers.dimap.ufrn.br/papers/WER2011/pimentel.pdf"
2011,wer201109,"artigos/artigos_WER11/silva2.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER11/silva2.pdf","https://werpapers.dimap.ufrn.br/papers/WER2011/silva2.pdf"
2011,wer201110,"artigos/artigos_WER11/colomer.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER11/colomer.pdf","https://werpapers.dimap.ufrn.br/papers/WER2011/colomer.pdf"
2011,wer201111,"artigos/artigos_WER11/santos.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER11/santos.pdf","https://werpapers.dimap.ufrn.br/papers/WER2011/santos.pdf"
2011,wer201112,"artigos/artigos_WER11/silva3.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER11/silva3.pdf","https://werpapers.dimap.ufrn.br/papers/WER2011/silva3.pdf"
2011,wer201113,"artigos/artigos_WER11/gonzalez.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER11/gonzalez.pdf","https://werpapers.dimap.ufrn.br/papers/WER2011/gonzalez.pdf"
2011,wer201114,"artigos/artigos_WER11/siqueira.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER11/siqueira.pdf","https://werpapers.dimap.ufrn.br/papers/WER2011/siqueira.pdf"
2011,wer201115,"artigos/artigos_WER11/li.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER11/li.pdf","https://werpapers.dimap.ufrn.br/papers/WER2011/li.pdf"
2012,wer201200_1,"artigos/artigos_WER12/PREFACIOingles.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER12/PREFACIOingles.pdf","https://werpapers.dimap.ufrn.br/papers/WER2012/PREFACIOingles.pdf"
2012,wer201200_2,"artigos/artigos_WER12/PREFACIOportugues.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER12/PREFACIOportugues.pdf","https://werpapers.dimap.ufrn.br/papers/WER2012/PREFACIOportugues.pdf"
2012,wer201200_3,"artigos/artigos_WER12/PREFACIOespanol.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER12/PREFACIOespanol.pdf","https://werpapers.dimap.ufrn.br/papers/WER2012/PREFACIOespanol.pdf"
2012,wer201201,"artigos/artigos_WER12/paper_1.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER12/paper_1.pdf","https://werpapers.dimap.ufrn.br/papers/WER2012/paper_1.pdf"
2012,wer201202,"artigos/artigos_WER12/paper_12.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER12/paper_12.pdf","https://werpapers.dimap.ufrn.br/papers/WER2012/paper_12.pdf"
2012,wer201203,"artigos/artigos_WER12/paper_11.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER12/paper_11.pdf","https://werpapers.dimap.ufrn.br/papers/WER2012/paper_11.pdf"
2012,wer201204,"artigos/artigos_WER12/paper_2.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER12/paper_2.pdf","https://werpapers.dimap.ufrn.br/papers/WER2012/paper_2.pdf"
2012,wer201205,"artigos/artigos_WER12/paper_13.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER12/paper_13.pdf","https://werpapers.dimap.ufrn.br/papers/WER2012/paper_13.pdf"
2012,wer201206,"artigos/artigos_WER12/paper_3.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER12/paper_3.pdf","https://werpapers.dimap.ufrn.br/papers/WER2012/paper_3.pdf"
2012,wer201207,"artigos/artigos_WER12/paper_4.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER12/paper_4.pdf","https://werpapers.dimap.ufrn.br/papers/WER2012/paper_4.pdf"
2012,wer201208,"artigos/artigos_WER12/paper_5.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER12/paper_5.pdf","https://werpapers.dimap.ufrn.br/papers/WER2012/paper_5.pdf"
2012,wer201209,"artigos/artigos_WER12/paper_6.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER12/paper_6.pdf","https://werpapers.dimap.ufrn.br/papers/WER2012/paper_6.pdf"
2012,wer201210,"artigos/artigos_WER12/paper_7.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER12/paper_7.pdf","https://werpapers.dimap.ufrn.br/papers/WER2012/paper_7.pdf"
2012,wer201211,"artigos/artigos_WER12/paper_8.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER12/paper_8.pdf","https://werpapers.dimap.ufrn.br/papers/WER2012/paper_8.pdf"
2012,wer201212,"artigos/artigos_WER12/paper_14.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER12/paper_14.pdf","https://werpapers.dimap.ufrn.br/papers/WER2012/paper_14.pdf"
2012,wer201213,"artigos/artigos_WER12/paper_9.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER12/paper_9.pdf","https://werpapers.dimap.ufrn.br/papers/WER2012/paper_9.pdf"
2012,wer201214,"artigos/artigos_WER12/paper_10.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER12/paper_10.pdf","https://werpapers.dimap.ufrn.br/papers/WER2012/paper_10.pdf"
2013,wer201300,"artigos/artigos_WER13/PREFACIOingles.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER13/PREFACIOingles.pdf","https://werpapers.dimap.ufrn.br/papers/WER2013/PREFACIOingles.pdf"
2013,wer201301,"artigos/artigos_WER13/Oliveira.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER13/Oliveira.pdf","https://werpapers.dimap.ufrn.br/papers/WER2013/Oliveira.pdf"
2013,wer201302,"artigos/artigos_WER13/Medeiros.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER13/Medeiros.pdf","https://werpapers.dimap.ufrn.br/papers/WER2013/Medeiros.pdf"
2013,wer201303,"artigos/artigos_WER13/Levy.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER13/Levy.pdf","https://werpapers.dimap.ufrn.br/papers/WER2013/Levy.pdf"
2013,wer201304,"artigos/artigos_WER13/Antonelli.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER13/Antonelli.pdf","https://werpapers.dimap.ufrn.br/papers/WER2013/Antonelli.pdf"
2013,wer201305,"artigos/artigos_WER13/Litvak.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER13/Litvak.pdf","https://werpapers.dimap.ufrn.br/papers/WER2013/Litvak.pdf"
2013,wer201306,"artigos/artigos_WER13/DeAlencar.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER13/DeAlencar.pdf","https://werpapers.dimap.ufrn.br/papers/WER2013/DeAlencar.pdf"
2013,wer201307,"artigos/artigos_WER13/costal.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER13/costal.pdf","https://werpapers.dimap.ufrn.br/papers/WER2013/costal.pdf"
2013,wer201308,"artigos/artigos_WER13/Saavedra.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER13/Saavedra.pdf","https://werpapers.dimap.ufrn.br/papers/WER2013/Saavedra.pdf"
2013,wer201309,"artigos/artigos_WER13/Valaski.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER13/Valaski.pdf","https://werpapers.dimap.ufrn.br/papers/WER2013/Valaski.pdf"
2013,wer201310,"artigos/artigos_WER13/Marques.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER13/Marques.pdf","https://werpapers.dimap.ufrn.br/papers/WER2013/Marques.pdf"
2013,wer201311,"artigos/artigos_WER13/Leonardi.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER13/Leonardi.pdf","https://werpapers.dimap.ufrn.br/papers/WER2013/Leonardi.pdf"
2013,wer201312,"artigos/artigos_WER13/Baia.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER13/Baia.pdf","https://werpapers.dimap.ufrn.br/papers/WER2013/Baia.pdf"
2014,wer201400_1,"artigos/artigos_WER14/Preface.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER14/Preface.pdf","https://werpapers.dimap.ufrn.br/papers/WER2014/Preface.pdf"
2014,wer201400_2,"artigos/artigos_WER14/table.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER14/table.pdf","https://werpapers.dimap.ufrn.br/papers/WER2014/table.pdf"
2014,wer201401,"artigos/artigos_WER14/paper1.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER14/paper1.pdf","https://werpapers.dimap.ufrn.br/papers/WER2014/paper1.pdf"
2014,wer201402,"artigos/artigos_WER14/paper8.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER14/paper8.pdf","https://werpapers.dimap.ufrn.br/papers/WER2014/paper8.pdf"
2014,wer201403,"artigos/artigos_WER14/paper43.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER14/paper43.pdf","https://werpapers.dimap.ufrn.br/papers/WER2014/paper43.pdf"
2014,wer201404,"artigos/artigos_WER14/paper50.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER14/paper50.pdf","https://werpapers.dimap.ufrn.br/papers/WER2014/paper50.pdf"
2014,wer201405,"artigos/artigos_WER14/paper6.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER14/paper6.pdf","https://werpapers.dimap.ufrn.br/papers/WER2014/paper6.pdf"
2014,wer201406,"artigos/artigos_WER14/paper18.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER14/paper18.pdf","https://werpapers.dimap.ufrn.br/papers/WER2014/paper18.pdf"
2014,wer201407,"artigos/artigos_WER14/paper30.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER14/paper30.pdf","https://werpapers.dimap.ufrn.br/papers/WER2014/paper30.pdf"
2014,wer201408,"artigos/artigos_WER14/paper9.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER14/paper9.pdf","https://werpapers.dimap.ufrn.br/papers/WER2014/paper9.pdf"
2014,wer201409,"artigos/artigos_WER14/paper13.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER14/paper13.pdf","https://werpapers.dimap.ufrn.br/papers/WER2014/paper13.pdf"
2014,wer201410,"artigos/artigos_WER14/paper24.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER14/paper24.pdf","https://werpapers.dimap.ufrn.br/papers/WER2014/paper24.pdf"
2014,wer201411,"artigos/artigos_WER14/paper36.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER14/paper36.pdf","https://werpapers.dimap.ufrn.br/papers/WER2014/paper36.pdf"
2014,wer201412,"artigos/artigos_WER14/paper26.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER14/paper26.pdf","https://werpapers.dimap.ufrn.br/papers/WER2014/paper26.pdf"
2015,wer201501,"artigos/artigos_WER15/WER15-antonelli.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER15/WER15-antonelli.pdf","https://werpapers.dimap.ufrn.br/papers/WER2015/WER15-antonelli.pdf"
2015,wer201502,"artigos/artigos_WER15/WER15-lana.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER15/WER15-lana.pdf","https://werpapers.dimap.ufrn.br/papers/WER2015/WER15-lana.pdf"
2015,wer201503,"artigos/artigos_WER15/WER15-carvalho.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER15/WER15-carvalho.pdf","https://werpapers.dimap.ufrn.br/papers/WER2015/WER15-carvalho.pdf"
2015,wer201504,"artigos/artigos_WER15/WER15-pinto.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER15/WER15-pinto.pdf","https://werpapers.dimap.ufrn.br/papers/WER2015/WER15-pinto.pdf"
2015,wer201505,"artigos/artigos_WER15/WER15-oliveros.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER15/WER15-oliveros.pdf","https://werpapers.dimap.ufrn.br/papers/WER2015/WER15-oliveros.pdf"
2015,wer201506,"artigos/artigos_WER15/WER15-hinojosa.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER15/WER15-hinojosa.pdf","https://werpapers.dimap.ufrn.br/papers/WER2015/WER15-hinojosa.pdf"
2015,wer201507,"artigos/artigos_WER15/WER15-sousa.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER15/WER15-sousa.pdf","https://werpapers.dimap.ufrn.br/papers/WER2015/WER15-sousa.pdf"
2015,wer201508,"artigos/artigos_WER15/WER15-peixoto.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER15/WER15-peixoto.pdf","https://werpapers.dimap.ufrn.br/papers/WER2015/WER15-peixoto.pdf"
2015,wer201509,"artigos/artigos_WER15/WER15-pereira.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER15/WER15-pereira.pdf","https://werpapers.dimap.ufrn.br/papers/WER2015/WER15-pereira.pdf"
2015,wer201510,"artigos/artigos_WER15/WER15-oliveira.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER15/WER15-oliveira.pdf","https://werpapers.dimap.ufrn.br/papers/WER2015/WER15-oliveira.pdf"
2015,wer201511,"artigos/artigos_WER15/WER15-vilela.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER15/WER15-vilela.pdf","https://werpapers.dimap.ufrn.br/papers/WER2015/WER15-vilela.pdf"
2015,wer201512,"artigos/artigos_WER15/WER15-cavalcante.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER15/WER15-cavalcante.pdf","https://werpapers.dimap.ufrn.br/papers/WER2015/WER15-cavalcante.pdf"
2015,wer201513,"artigos/artigos_WER15/WER15-couto.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER15/WER15-couto.pdf","https://werpapers.dimap.ufrn.br/papers/WER2015/WER15-couto.pdf"
2015,wer201514,"artigos/artigos_WER15/WER15-engiel.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER15/WER15-engiel.pdf","https://werpapers.dimap.ufrn.br/papers/WER2015/WER15-engiel.pdf"
2015,wer201515,"artigos/artigos_WER15/WER15-brito.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER15/WER15-brito.pdf","https://werpapers.dimap.ufrn.br/papers/WER2015/WER15-brito.pdf"
2016,wer201601,"artigos/artigos_WER16/WER_2016_paper_45.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER16/WER_2016_paper_45.pdf","https://werpapers.dimap.ufrn.br/papers/WER2016/WER_2016_paper_45.pdf"
2016,wer201602,"artigos/artigos_WER16/WER_2016_paper_24.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER16/WER_2016_paper_24.pdf","https://werpapers.dimap.ufrn.br/papers/WER2016/WER_2016_paper_24.pdf"
2016,wer201603,"artigos/artigos_WER16/WER_2016_paper_8.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER16/WER_2016_paper_8.pdf","https://werpapers.dimap.ufrn.br/papers/WER2016/WER_2016_paper_8.pdf"
2016,wer201604,"artigos/artigos_WER16/WER_2016_paper_43.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER16/WER_2016_paper_43.pdf","https://werpapers.dimap.ufrn.br/papers/WER2016/WER_2016_paper_43.pdf"
2016,wer201605,"artigos/artigos_WER16/WER_2016_paper_27.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER16/WER_2016_paper_27.pdf","https://werpapers.dimap.ufrn.br/papers/WER2016/WER_2016_paper_27.pdf"
2016,wer201606,"artigos/artigos_WER16/WER_2016_paper_41.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER16/WER_2016_paper_41.pdf","https://werpapers.dimap.ufrn.br/papers/WER2016/WER_2016_paper_41.pdf"
2016,wer201607,"artigos/artigos_WER16/WER_2016_paper_37.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER16/WER_2016_paper_37.pdf","https://werpapers.dimap.ufrn.br/papers/WER2016/WER_2016_paper_37.pdf"
2016,wer201608,"artigos/artigos_WER16/WER_2016_paper_21.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER16/WER_2016_paper_21.pdf","https://werpapers.dimap.ufrn.br/papers/WER2016/WER_2016_paper_21.pdf"
2016,wer201609,"artigos/artigos_WER16/WER_2016_paper_16.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER16/WER_2016_paper_16.pdf","https://werpapers.dimap.ufrn.br/papers/WER2016/WER_2016_paper_16.pdf"
2016,wer201610,"artigos/artigos_WER16/WER_2016_paper_22.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER16/WER_2016_paper_22.pdf","https://werpapers.dimap.ufrn.br/papers/WER2016/WER_2016_paper_22.pdf"
